year,month,zip code,median_ppsf,median_sale_price,new_listings,inventory
2025,8,1901,392.88,383916.62,0.0,0.0
2025,9,1901,386.53,429497.53,6.57,5.44
2025,10,1901,388.08,469003.0,0.0,0.0
2024,10,1902,356.91,555533.56,382.86,137.71
2024,11,1902,356.91,562916.51,384.0,125.87
2024,12,1902,359.16,560816.42,106.13,3.52
2025,1,1902,359.37,563285.95,334.75,131.93
2025,2,1902,360.53,569024.07,257.8,106.73
2025,3,1902,371.27,568793.58,173.38,14.02
2025,4,1902,363.02,575215.64,409.26,140.36
2025,5,1902,365.2,568268.73,319.06,117.0
2025,6,1902,373.28,577887.3,129.43,10.59
2025,7,1902,369.77,586580.59,327.51,129.04
2025,8,1902,372.23,582395.77,305.44,116.29
2025,9,1902,370.64,579103.93,76.7,1.5
2025,10,1902,375.58,586953.42,380.05,134.57
2024,10,1904,376.27,628992.83,128.53,54.48
2024,11,1904,376.27,632289.27,129.77,53.92
2024,12,1904,413.47,595382.63,74.28,5.04
2025,1,1904,376.04,635565.45,114.79,45.14
2025,2,1904,415.42,632945.76,104.77,38.51
2025,3,1904,394.08,612601.53,110.05,11.6
2025,4,1904,394.08,647993.41,123.37,54.81
2025,5,1904,437.24,643963.8,106.51,49.81
2025,6,1904,347.59,610195.17,95.7,9.5
2025,7,1904,404.45,653491.79,120.3,41.06
2025,8,1904,448.59,654629.68,113.79,41.66
2025,9,1904,417.27,619820.74,46.75,6.75
2025,10,1904,397.42,662054.96,127.06,53.11
2024,10,1905,334.45,599114.79,161.38,70.06
2024,11,1905,334.45,611253.6,165.34,58.96
2024,12,1905,414.88,590284.55,61.02,3.61
2025,1,1905,392.83,624593.22,150.13,71.26
2025,2,1905,392.83,618118.38,141.4,59.74
2025,3,1905,444.97,605774.63,81.63,5.04
2025,4,1905,371.42,618633.13,162.63,66.44
2025,5,1905,352.58,629287.41,147.44,62.29
2025,6,1905,435.89,603343.93,79.97,5.03
2025,7,1905,380.86,632888.62,152.0,68.95
2025,8,1905,380.86,656467.54,149.61,63.72
2025,9,1905,490.86,597997.16,47.99,0.0
2025,10,1905,358.06,633745.52,160.58,68.25
2024,10,1906,403.0,664549.73,285.95,118.69
2024,11,1906,403.0,665185.54,280.32,93.12
2024,12,1906,386.92,641753.97,87.57,6.34
2025,1,1906,386.92,658564.4,269.38,107.7
2025,2,1906,412.5,651983.49,247.47,97.22
2025,3,1906,398.82,650931.67,126.98,8.71
2025,4,1906,402.45,679844.51,282.05,104.63
2025,5,1906,414.99,680795.37,256.23,105.5
2025,6,1906,399.92,647085.2,109.08,9.2
2025,7,1906,413.85,669312.42,276.95,107.42
2025,8,1906,430.97,676364.61,265.92,94.06
2025,9,1906,430.97,651298.39,51.88,3.33
2025,10,1906,413.95,695320.85,284.58,116.34
2024,10,1907,385.77,710188.78,190.09,63.53
2024,11,1907,385.77,725531.92,195.73,67.12
2024,12,1907,430.98,684479.07,55.26,0.0
2025,1,1907,395.03,724128.75,168.15,50.42
2025,2,1907,407.38,719236.44,156.58,51.94
2025,3,1907,420.84,718012.9,82.62,5.35
2025,4,1907,418.37,730146.43,194.64,65.69
2025,5,1907,410.25,727121.01,166.4,53.34
2025,6,1907,414.22,708140.7,52.8,0.24
2025,7,1907,408.56,738505.54,180.43,56.86
2025,8,1907,408.56,752315.88,170.06,49.14
2025,9,1907,432.69,695884.11,19.1,0.0
2025,10,1907,407.93,742448.79,187.23,60.72
2024,10,1908,665.34,990213.42,40.83,19.02
2024,11,1908,665.34,997769.8,34.99,17.79
2024,12,1908,518.68,968447.0,45.35,14.27
2025,1,1908,518.68,1003652.37,35.13,14.73
2025,2,1908,573.77,1011599.66,19.67,15.53
2025,3,1908,322.43,896747.97,40.56,16.26
2025,4,1908,602.97,1033334.74,40.34,16.35
2025,5,1908,731.92,1038676.33,40.87,18.82
2025,6,1908,456.98,899545.24,31.22,13.91
2025,7,1908,539.08,1041928.2,26.28,14.46
2025,8,1908,576.97,1047304.55,32.7,15.35
2025,9,1908,385.43,943086.81,26.88,10.49
2025,10,1908,571.59,1039927.04,40.94,18.7
2024,10,1913,388.12,644621.7,278.11,111.87
2024,11,1913,388.12,653586.53,276.22,101.92
2024,12,1913,388.12,587657.91,90.01,3.83
2025,1,1913,369.24,580911.42,243.24,105.04
2025,2,1913,369.24,624675.23,226.42,98.94
2025,3,1913,424.41,622426.59,121.13,6.29
2025,4,1913,380.72,663594.97,273.52,105.39
2025,5,1913,380.72,641493.35,262.45,106.83
2025,6,1913,416.86,618490.14,89.07,3.24
2025,7,1913,376.44,636236.72,243.41,103.39
2025,8,1913,396.37,599566.4,247.67,101.57
2025,9,1913,384.38,645266.71,50.48,0.0
2025,10,1913,384.38,684898.59,276.91,109.08
2024,10,1915,439.96,724282.83,384.22,136.75
2024,11,1915,439.96,742988.27,366.31,125.2
2024,12,1915,480.25,663901.54,110.61,0.0
2025,1,1915,421.95,735682.97,352.18,134.03
2025,2,1915,452.74,748711.69,314.03,124.4
2025,3,1915,446.14,687883.12,156.49,0.0
2025,4,1915,466.84,740507.41,368.74,124.93
2025,5,1915,485.06,757952.09,352.98,140.51
2025,6,1915,485.06,688861.7,116.29,0.0
2025,7,1915,443.94,752510.18,347.37,122.43
2025,8,1915,443.94,776778.55,347.83,134.79
2025,9,1915,498.79,679809.05,47.73,0.0
2025,10,1915,432.39,761104.54,378.67,132.29
2024,10,1921,379.27,994482.58,74.97,0.0
2024,11,1921,379.27,1175954.47,75.33,0.01
2024,12,1921,433.2,1000118.65,74.92,4.3
2025,1,1921,411.88,912737.08,58.78,3.51
2025,2,1921,428.98,945099.38,45.24,3.67
2025,3,1921,411.75,1109821.32,106.07,9.49
2025,4,1921,421.64,1159928.22,64.83,0.0
2025,5,1921,426.46,967341.56,63.34,0.0
2025,6,1921,423.56,1038630.36,58.6,11.27
2025,7,1921,427.41,1017707.18,58.49,4.35
2025,8,1921,427.41,989035.27,67.1,5.54
2025,9,1921,467.58,1048616.29,17.19,0.0
2025,10,1921,415.93,1059009.82,70.85,0.0
2024,10,1922,399.39,805627.54,23.36,19.18
2024,11,1922,399.39,434424.92,36.74,19.35
2024,12,1922,364.3,905372.09,12.59,6.48
2025,1,1922,343.11,1081443.3,36.87,20.47
2025,2,1922,324.96,1282097.53,11.26,14.11
2025,3,1922,357.21,673144.15,37.34,13.23
2025,4,1922,357.21,445463.78,38.55,19.99
2025,5,1922,379.05,963032.21,17.37,17.75
2025,6,1922,399.46,887871.95,15.53,10.88
2025,7,1922,336.77,1143189.45,27.44,16.27
2025,8,1922,336.77,1119257.95,36.73,18.86
2025,9,1922,317.47,788229.18,10.71,9.24
2025,10,1922,382.95,831741.67,22.59,18.89
2024,10,1923,386.83,692310.59,310.17,92.74
2024,11,1923,386.83,688589.52,300.54,92.12
2024,12,1923,377.35,627233.67,82.73,0.0
2025,1,1923,389.79,697972.77,281.76,85.25
2025,2,1923,388.49,686162.07,256.73,81.59
2025,3,1923,383.5,648430.94,125.19,8.06
2025,4,1923,399.35,710237.51,304.1,92.97
2025,5,1923,397.62,694342.54,280.57,84.17
2025,6,1923,388.53,652630.14,93.57,4.5
2025,7,1923,401.52,715925.21,286.21,88.0
2025,8,1923,394.32,706414.86,277.47,83.54
2025,9,1923,389.03,652583.31,46.0,0.0
2025,10,1923,389.03,723168.78,307.6,90.58
2024,10,1929,461.14,982385.44,44.9,26.02
2024,11,1929,461.14,945408.38,32.19,15.59
2024,12,1929,553.49,787867.51,38.82,17.84
2025,1,1929,390.32,912967.51,41.07,39.11
2025,2,1929,471.79,903360.59,39.43,32.02
2025,3,1929,226.51,813207.27,18.5,9.23
2025,4,1929,509.29,985125.65,38.12,23.25
2025,5,1929,679.62,959317.73,34.99,15.79
2025,6,1929,275.75,796488.6,34.25,20.54
2025,7,1929,454.92,945024.74,46.75,44.35
2025,8,1929,489.0,901721.79,33.35,31.53
2025,9,1929,371.04,815469.21,12.65,4.44
2025,10,1929,425.15,1015859.21,42.25,24.84
2024,10,1930,452.38,692739.42,374.75,153.39
2024,11,1930,452.38,843084.73,346.66,125.17
2024,12,1930,536.37,657146.28,82.52,3.57
2025,1,1930,428.43,626107.42,342.99,154.18
2025,2,1930,411.77,696862.34,262.64,124.72
2025,3,1930,411.77,721841.37,134.48,9.67
2025,4,1930,482.24,754086.92,379.8,144.74
2025,5,1930,503.2,820035.2,316.49,129.68
2025,6,1930,503.2,689336.61,86.57,5.77
2025,7,1930,449.21,597619.12,334.35,151.31
2025,8,1930,398.7,757668.06,310.79,133.25
2025,9,1930,484.59,721020.26,36.03,0.0
2025,10,1930,456.9,740793.85,370.93,148.41
2024,10,1938,416.67,782351.55,211.63,95.39
2024,11,1938,416.67,823074.63,217.22,78.57
2024,12,1938,461.41,752404.24,66.86,10.13
2025,1,1938,368.04,812671.94,197.95,93.8
2025,2,1938,368.04,834351.41,192.27,82.17
2025,3,1938,442.02,784171.71,82.8,8.91
2025,4,1938,397.95,825940.96,218.44,91.84
2025,5,1938,420.26,804312.83,190.57,76.99
2025,6,1938,474.92,814701.25,69.33,10.66
2025,7,1938,385.45,852476.12,216.08,100.91
2025,8,1938,385.45,852728.81,201.24,80.33
2025,9,1938,411.92,804879.55,34.47,2.51
2025,10,1938,411.92,830006.91,211.4,92.98
2024,10,1940,317.83,860687.54,168.25,81.01
2024,11,1940,317.83,862437.01,175.33,115.05
2024,12,1940,396.64,846045.87,49.66,10.99
2025,1,1940,396.64,857779.89,147.34,25.53
2025,2,1940,431.81,870818.89,141.42,96.18
2025,3,1940,484.42,852988.48,80.06,6.34
2025,4,1940,371.47,875618.11,164.14,78.97
2025,5,1940,336.92,883972.26,162.76,96.76
2025,6,1940,447.21,838964.13,58.36,4.47
2025,7,1940,403.64,885070.38,144.34,54.87
2025,8,1940,403.64,885807.92,156.46,59.0
2025,9,1940,543.52,860455.86,26.4,5.19
2025,10,1940,361.47,895917.73,166.66,79.95
2024,10,1944,607.03,1274922.99,83.21,30.67
2024,11,1944,607.03,1386681.93,93.63,24.34
2024,12,1944,607.03,1034195.63,33.74,11.14
2025,1,1944,554.42,1279543.22,70.32,38.21
2025,2,1944,554.42,1263319.81,98.42,28.79
2025,3,1944,585.25,1113525.97,40.1,6.51
2025,4,1944,585.25,1373610.79,84.16,26.32
2025,5,1944,599.09,1289473.27,67.46,33.06
2025,6,1944,592.92,1121887.7,41.62,8.05
2025,7,1944,603.87,1301061.69,102.34,30.14
2025,8,1944,603.87,1341336.8,78.55,36.55
2025,9,1944,561.27,1067357.85,18.09,1.99
2025,10,1944,600.91,1325766.83,82.31,28.97
2024,10,1945,419.16,767561.06,386.79,151.01
2024,11,1945,419.16,1094107.58,341.94,122.99
2024,12,1945,547.02,901960.44,94.1,4.97
2025,1,1945,512.42,979804.42,360.66,145.9
2025,2,1945,542.1,1040579.56,301.22,118.12
2025,3,1945,519.58,957285.12,122.64,9.47
2025,4,1945,509.82,975043.24,376.74,143.06
2025,5,1945,487.02,929739.44,332.82,127.16
2025,6,1945,487.02,991490.23,77.1,4.59
2025,7,1945,549.79,1007498.83,369.18,144.49
2025,8,1945,549.79,1206096.09,333.07,125.3
2025,9,1945,637.74,909642.32,30.08,0.0
2025,10,1945,484.76,845136.78,383.11,146.81
2024,10,1949,386.13,830982.15,97.53,45.98
2024,11,1949,386.13,852310.17,122.25,71.68
2024,12,1949,383.99,790972.03,39.07,0.0
2025,1,1949,383.99,827464.47,94.42,33.96
2025,2,1949,427.25,846557.04,108.35,56.89
2025,3,1949,376.42,841889.11,53.23,3.6
2025,4,1949,398.19,848065.54,108.0,56.13
2025,5,1949,419.25,849842.03,88.91,47.92
2025,6,1949,373.11,819911.26,41.38,2.57
2025,7,1949,400.25,859933.94,114.35,47.54
2025,8,1949,417.1,867842.23,110.14,49.13
2025,9,1949,417.1,808686.62,13.21,0.0
2025,10,1949,407.65,869648.3,95.71,44.65
2024,10,1950,529.78,833763.99,480.14,181.53
2024,11,1950,529.78,887276.67,437.12,145.2
2024,12,1950,529.12,846912.56,126.27,14.81
2025,1,1950,554.62,845739.75,439.1,194.12
2025,2,1950,582.04,886989.1,383.18,146.34
2025,3,1950,582.04,872740.08,145.37,13.76
2025,4,1950,524.78,861371.87,473.19,174.08
2025,5,1950,524.78,905823.36,420.4,158.27
2025,6,1950,537.47,884838.46,105.12,9.46
2025,7,1950,537.47,856874.3,456.09,183.53
2025,8,1950,594.85,917528.64,412.24,169.09
2025,9,1950,594.85,888649.11,46.7,0.0
2025,10,1950,525.42,881656.31,476.56,177.29
2024,10,1951,556.33,1107280.88,0.0,17.29
2024,11,1951,556.33,994727.76,0.0,13.44
2024,12,1951,564.58,1050830.2,115.91,16.37
2025,1,1951,590.66,1198194.64,298.6,38.66
2025,2,1951,607.11,1148889.65,0.0,20.31
2025,3,1951,607.11,1039995.68,51.53,8.16
2025,4,1951,560.32,1086796.43,0.0,19.87
2025,5,1951,578.55,1083252.52,19.7,19.08
2025,6,1951,606.07,1110324.36,41.19,8.22
2025,7,1951,614.09,1239281.44,104.44,30.13
2025,8,1951,631.44,1160002.51,213.96,36.56
2025,9,1951,631.44,1084434.84,0.0,1.92
2025,10,1951,583.11,1162703.61,0.0,16.13
2024,10,1952,319.3,537045.71,109.46,69.8
2024,11,1952,319.3,570600.46,111.57,64.8
2024,12,1952,453.18,676444.39,41.48,3.37
2025,1,1952,418.48,754809.59,86.11,63.93
2025,2,1952,400.38,622369.52,86.4,59.83
2025,3,1952,400.38,678074.29,58.82,6.79
2025,4,1952,441.62,598580.69,107.41,68.12
2025,5,1952,441.62,616700.91,95.03,61.71
2025,6,1952,335.26,693827.91,43.41,4.1
2025,7,1952,450.3,678820.01,95.31,66.43
2025,8,1952,450.3,801869.21,87.66,59.82
2025,9,1952,477.65,651770.69,19.55,0.0
2025,10,1952,414.07,581825.7,108.07,67.93
2024,10,1960,395.7,656174.5,500.35,147.52
2024,11,1960,395.7,659983.23,500.31,143.78
2024,12,1960,380.91,622725.35,121.28,1.39
2025,1,1960,380.91,662509.7,448.0,139.03
2025,2,1960,411.59,666218.23,457.57,148.18
2025,3,1960,411.59,647259.6,173.64,3.82
2025,4,1960,401.26,668151.79,492.68,143.48
2025,5,1960,413.48,673023.31,448.5,140.08
2025,6,1960,413.48,648009.99,153.03,5.0
2025,7,1960,388.28,679759.13,492.61,150.54
2025,8,1960,421.86,685117.66,452.25,140.09
2025,9,1960,421.86,645148.36,66.78,0.0
2025,10,1960,388.74,688537.6,497.53,144.88
2024,10,1961,729.19,810726.51,70.86,0.0
2024,11,1961,729.19,810726.51,46.84,0.0
2024,12,1961,386.21,547238.51,28.31,13.62
2025,1,1961,427.92,547238.51,424.09,0.0
2025,2,1961,427.92,547238.51,634.04,94.5
2025,3,1961,427.92,612765.51,0.0,0.0
2025,4,1961,412.98,612765.51,0.0,0.0
2025,5,1961,412.98,612765.51,0.0,0.0
2025,6,1961,764.99,570378.23,137.11,42.59
2025,7,1961,412.41,570378.23,0.0,69.23
2025,8,1961,1567.18,570378.23,170.65,186.23
2025,9,1961,1288.28,593706.98,0.0,0.0
2025,10,1961,486.19,593706.98,70.72,0.0
2024,10,1966,506.43,825590.95,119.34,47.98
2024,11,1966,506.43,831881.58,115.86,36.96
2024,12,1966,560.51,801847.78,34.84,6.49
2025,1,1966,510.49,812065.7,108.29,52.04
2025,2,1966,510.49,819217.9,92.11,42.42
2025,3,1966,542.54,797096.98,46.61,8.81
2025,4,1966,511.83,835279.08,118.05,45.54
2025,5,1966,485.51,872590.37,113.06,33.32
2025,6,1966,674.88,798994.32,27.6,12.1
2025,7,1966,489.82,818293.42,102.98,56.64
2025,8,1966,416.59,854984.61,108.05,41.97
2025,9,1966,619.54,791329.01,13.36,0.7
2025,10,1966,537.63,867986.78,117.44,46.12
2024,10,1969,362.14,733306.32,75.44,28.88
2024,11,1969,362.14,738390.5,86.22,39.82
2024,12,1969,349.95,679084.33,25.83,11.95
2025,1,1969,349.95,740298.38,63.52,27.92
2025,2,1969,377.91,741240.11,68.85,37.02
2025,3,1969,358.72,708956.49,35.86,12.32
2025,4,1969,358.72,750948.84,77.23,37.43
2025,5,1969,386.6,749695.44,76.56,21.91
2025,6,1969,363.14,702112.31,34.89,16.1
2025,7,1969,363.14,759489.35,63.22,40.84
2025,8,1969,371.25,762686.18,71.02,30.38
2025,9,1969,360.81,713041.18,21.23,11.62
2025,10,1969,360.81,767838.77,74.43,28.59
2024,10,1970,369.05,640892.15,573.04,201.62
2024,11,1970,369.05,652385.37,562.71,177.26
2024,12,1970,395.83,637757.97,175.79,8.1
2025,1,1970,393.46,660009.4,513.08,185.94
2025,2,1970,393.46,660267.36,472.19,181.89
2025,3,1970,432.3,658814.59,231.87,11.15
2025,4,1970,392.8,660007.98,568.51,190.99
2025,5,1970,404.88,663628.76,525.36,175.87
2025,6,1970,412.11,668823.9,175.24,12.3
2025,7,1970,418.66,675105.59,523.54,201.74
2025,8,1970,418.66,687453.36,510.7,171.33
2025,9,1970,442.53,659075.9,93.24,0.0
2025,10,1970,393.0,677614.82,568.65,197.85
2024,10,1982,432.63,808329.11,57.92,6.8
2024,11,1982,432.63,1227796.11,62.35,7.82
2024,12,1982,418.08,925642.83,63.4,9.31
2025,1,1982,432.95,767825.87,68.01,30.87
2025,2,1982,432.95,1056530.69,76.12,27.68
2025,3,1982,480.83,984106.14,55.06,4.58
2025,4,1982,432.3,1073469.94,57.66,17.43
2025,5,1982,441.21,795591.9,54.89,0.0
2025,6,1982,431.59,958504.71,54.03,15.91
2025,7,1982,431.59,1053887.45,81.1,47.87
2025,8,1982,483.32,993560.69,75.46,20.5
2025,9,1982,454.2,919015.92,33.04,8.44
2025,10,1982,430.82,870676.73,56.13,4.09
2024,10,1983,348.13,953439.29,71.34,35.74
2024,11,1983,348.13,929033.7,84.3,49.6
2024,12,1983,374.46,803081.65,35.17,2.41
2025,1,1983,355.35,950908.22,43.84,12.03
2025,2,1983,386.21,936381.76,35.03,23.55
2025,3,1983,370.0,813334.75,52.22,9.35
2025,4,1983,373.15,969933.32,83.12,43.0
2025,5,1983,373.59,926346.22,55.72,31.24
2025,6,1983,372.96,827101.82,37.33,1.11
2025,7,1983,370.31,988715.63,46.2,19.48
2025,8,1983,370.31,938178.7,41.47,16.15
2025,9,1983,407.49,829592.14,24.54,6.07
2025,10,1983,364.87,980357.6,70.1,34.26
2024,10,1984,439.63,1290166.7,41.45,23.53
2024,11,1984,439.63,475849.69,39.52,24.87
2024,12,1984,372.76,1033021.37,30.06,9.48
2025,1,1984,429.0,1421485.89,23.37,23.14
2025,2,1984,429.0,1213252.15,29.99,22.76
2025,3,1984,388.44,952829.46,47.53,16.23
2025,4,1984,445.22,1012233.71,30.14,23.12
2025,5,1984,511.89,670976.69,36.86,21.91
2025,6,1984,196.61,1168681.93,27.25,12.61
2025,7,1984,495.76,1781059.79,26.58,22.69
2025,8,1984,614.64,855193.53,27.4,23.12
2025,9,1984,291.01,1084485.96,14.08,12.06
2025,10,1984,458.83,1312140.33,38.22,22.2
2024,10,1985,394.12,733157.81,63.33,25.75
2024,11,1985,394.12,925941.47,47.62,0.0
2024,12,1985,394.12,912438.66,50.83,19.75
2025,1,1985,379.49,1144529.91,60.48,42.83
2025,2,1985,366.69,719770.97,41.62,7.61
2025,3,1985,383.87,923197.4,49.7,13.92
2025,4,1985,400.27,914769.2,55.97,18.14
2025,5,1985,410.87,1048625.48,47.83,18.08
2025,6,1985,410.87,779350.38,40.51,7.2
2025,7,1985,370.92,735376.86,60.81,27.91
2025,8,1985,370.92,1312389.65,51.71,26.98
2025,9,1985,385.84,791869.72,13.23,1.67
2025,10,1985,385.84,781864.91,60.94,23.83
2024,10,2019,350.73,547965.23,198.54,68.35
2024,11,2019,350.73,485749.46,186.38,65.78
2024,12,2019,250.64,514080.17,80.75,8.48
2025,1,2019,322.54,543431.86,176.68,65.0
2025,2,2019,377.44,585687.87,145.17,64.15
2025,3,2019,357.11,503987.85,102.84,9.7
2025,4,2019,318.91,501367.32,198.17,68.11
2025,5,2019,318.91,563504.67,172.98,61.69
2025,6,2019,295.9,522927.1,77.24,8.02
2025,7,2019,335.68,581838.93,176.19,69.58
2025,8,2019,426.58,552991.33,166.37,62.73
2025,9,2019,330.55,527712.32,46.51,4.98
2025,10,2019,330.55,577430.18,197.37,66.35
2024,7,2020,276.11,369173.85,0.0,0.0
2024,8,2020,276.11,369173.85,0.0,0.0
2024,9,2020,276.11,369173.85,80.15,49.85
2024,10,2020,276.11,369173.85,34.54,70.96
2024,11,2020,276.11,2507399.09,333.78,138.09
2024,12,2020,1825.89,613185.62,72.32,26.11
2025,1,2020,301.15,2876248.67,570.08,238.96
2025,2,2020,790.79,2876248.67,20.21,21.91
2025,3,2020,790.79,876726.41,0.0,0.0
2025,4,2020,490.46,876726.41,0.0,0.0
2025,5,2020,490.46,876726.41,0.0,0.0
2025,6,2020,490.46,330404.57,82.39,33.97
2025,7,2020,286.69,330404.57,0.0,0.0
2024,10,2021,459.64,761085.45,321.01,146.55
2024,11,2021,459.64,759262.24,322.31,101.51
2024,12,2021,387.81,727990.06,101.21,11.14
2025,1,2021,409.75,801604.73,258.53,133.83
2025,2,2021,443.7,768394.13,265.54,100.57
2025,3,2021,443.7,737716.3,123.17,13.39
2025,4,2021,410.12,789157.45,314.67,131.06
2025,5,2021,410.12,781400.88,298.84,115.84
2025,6,2021,479.61,732259.88,96.15,10.36
2025,7,2021,405.58,808338.76,276.89,130.96
2025,8,2021,429.73,819621.75,265.75,101.37
2025,9,2021,428.53,739962.55,54.74,5.71
2025,10,2021,428.53,799039.06,318.91,142.6
2024,10,2025,252.07,587335.43,187.79,79.58
2024,11,2025,252.07,1514628.87,211.94,74.26
2024,12,2025,601.91,1154184.03,77.52,13.06
2025,1,2025,494.45,1273640.26,171.06,69.31
2025,2,2025,535.83,1807834.9,156.43,62.82
2025,3,2025,606.31,1105842.82,101.04,17.79
2025,4,2025,518.24,942578.34,220.32,79.3
2025,5,2025,481.3,1215333.92,144.38,64.76
2025,6,2025,354.54,1275108.61,77.67,16.86
2025,7,2025,574.63,1365356.55,203.8,73.9
2025,8,2025,609.49,2031498.1,168.58,61.6
2025,9,2025,737.41,1013501.58,44.05,6.03
2025,10,2025,459.44,664213.81,187.78,77.0
2024,10,2026,447.41,724422.7,304.33,98.58
2024,11,2026,447.41,977791.05,290.19,100.93
2024,12,2026,543.6,703883.98,108.86,6.28
2025,1,2026,417.52,673879.56,278.0,105.64
2025,2,2026,417.52,695647.95,274.47,98.45
2025,3,2026,479.57,759336.81,119.31,8.45
2025,4,2026,451.77,830526.99,290.94,101.15
2025,5,2026,497.75,977765.68,285.54,97.56
2025,6,2026,497.75,658831.55,91.96,5.6
2025,7,2026,439.73,527628.64,295.95,103.9
2025,8,2026,439.73,894878.8,283.73,108.19
2025,9,2026,494.12,699425.86,46.85,0.0
2025,10,2026,435.81,770236.12,302.35,96.29
2023,7,2027,335.31,780107.94,572.58,102.72
2023,8,2027,335.31,780107.94,592.28,90.62
2023,9,2027,2259.1,156233.63,20.2,0.0
2023,10,2027,227.94,156233.63,0.0,0.0
2023,11,2027,396.33,156233.63,0.0,0.0
2023,12,2027,396.33,701670.46,274.73,34.89
2024,1,2027,181.52,701670.46,152.56,0.0
2024,2,2027,181.52,1217686.87,143.67,56.34
2024,3,2027,575.52,933891.49,30.83,0.0
2024,4,2027,429.49,1364564.31,36.23,13.71
2024,5,2027,429.49,1525217.78,0.0,0.0
2024,6,2027,429.49,448728.51,153.17,46.9
2024,7,2027,555.32,448728.51,490.92,83.93
2024,10,2030,340.42,1610900.6,143.44,52.17
2024,11,2030,340.42,1583181.18,87.93,30.93
2024,12,2030,535.61,1555686.25,86.15,20.37
2025,1,2030,430.15,1638502.8,146.86,47.75
2025,2,2030,430.15,1622419.64,92.07,35.69
2025,3,2030,371.14,1526895.73,62.39,19.82
2025,4,2030,460.73,1640028.53,123.11,40.99
2025,5,2030,460.73,1643370.66,124.58,38.6
2025,6,2030,483.99,1603148.63,46.78,17.66
2025,7,2030,404.68,1660563.66,130.84,47.61
2025,8,2030,320.74,1649181.39,118.71,34.72
2025,9,2030,558.2,1619499.49,28.06,7.72
2025,10,2030,393.2,1680448.21,139.99,49.26
2024,10,2032,368.83,983334.67,69.24,25.88
2024,11,2032,368.83,953269.78,53.07,28.39
2024,12,2032,414.49,797711.51,25.96,8.59
2025,1,2032,346.75,1144574.99,47.73,22.8
2025,2,2032,346.75,1010749.36,48.96,16.41
2025,3,2032,384.48,755744.99,33.3,14.03
2025,4,2032,396.24,873732.06,55.46,28.11
2025,5,2032,379.88,1391735.01,62.73,26.83
2025,6,2032,392.63,655943.46,24.11,8.81
2025,7,2032,378.95,807200.4,48.4,17.21
2025,8,2032,379.51,1337293.02,41.77,23.23
2025,9,2032,387.92,700181.36,26.08,9.21
2025,10,2032,389.15,1036810.43,68.02,25.75
2024,10,2035,372.11,655947.58,142.57,72.15
2024,11,2035,372.11,852725.34,148.29,68.35
2024,12,2035,416.13,608437.06,59.75,8.87
2025,1,2035,336.61,743185.7,124.12,72.61
2025,2,2035,338.62,492489.56,125.03,61.13
2025,3,2035,338.62,720112.44,71.39,11.4
2025,4,2035,361.1,872791.56,142.96,76.29
2025,5,2035,421.05,697319.46,132.11,58.75
2025,6,2035,352.71,629227.66,60.16,12.09
2025,7,2035,364.72,604148.83,132.56,76.17
2025,8,2035,347.32,790711.58,129.15,64.78
2025,9,2035,359.27,601524.03,33.98,3.58
2025,10,2035,359.27,695380.59,141.31,70.86
2024,10,2038,346.61,666209.86,372.09,168.81
2024,11,2038,346.61,661094.93,381.05,140.36
2024,12,2038,346.61,582760.9,123.45,8.56
2025,1,2038,321.22,688155.12,311.39,157.65
2025,2,2038,362.82,668100.17,311.73,103.4
2025,3,2038,333.5,612771.17,164.11,17.3
2025,4,2038,333.5,679469.17,373.79,171.9
2025,5,2038,346.47,678844.26,338.94,137.87
2025,6,2038,333.71,601045.51,115.78,3.78
2025,7,2038,333.71,699338.16,339.59,144.27
2025,8,2038,375.21,706942.75,322.18,126.73
2025,9,2038,375.21,593151.13,63.63,0.0
2025,10,2038,327.18,699033.79,370.95,164.89
2024,10,2043,491.32,1223550.46,451.74,176.2
2024,11,2043,491.32,1269013.65,452.41,177.47
2024,12,2043,597.05,1025311.71,131.46,8.0
2025,1,2043,529.48,1269506.36,391.0,166.3
2025,2,2043,629.93,1244798.73,391.5,169.82
2025,3,2043,419.87,1088059.47,145.51,12.96
2025,4,2043,569.91,1278830.24,450.57,176.36
2025,5,2043,633.12,1258052.72,424.21,162.93
2025,6,2043,534.01,1088216.95,99.75,10.71
2025,7,2043,512.42,1281125.72,421.23,179.15
2025,8,2043,512.42,1319090.22,404.63,167.83
2025,9,2043,650.76,1072828.14,49.06,0.0
2025,10,2043,519.41,1277982.67,449.38,171.89
2024,10,2045,445.24,697561.87,218.35,75.84
2024,11,2045,445.24,669455.45,223.12,81.23
2024,12,2045,445.24,633773.7,73.38,9.09
2025,1,2045,408.44,553174.2,208.28,92.61
2025,2,2045,385.55,677782.21,182.14,69.85
2025,3,2045,434.09,674084.86,95.96,17.2
2025,4,2045,449.51,665768.15,228.87,86.89
2025,5,2045,443.15,674215.08,197.57,67.79
2025,6,2045,440.8,694485.78,54.75,11.31
2025,7,2045,435.97,658581.89,216.36,87.73
2025,8,2045,435.97,567999.85,211.34,89.95
2025,9,2045,391.0,713654.05,27.83,0.0
2025,10,2045,446.54,742833.85,216.54,73.74
2024,10,2047,1358.68,1231906.02,0.0,862.46
2024,11,2047,1358.68,1231906.02,313.13,0.0
2024,12,2047,1358.68,1231906.02,7.51,87.93
2025,1,2047,720.97,9611350.3,764.19,692.3
